Age,Budget (NPR),Duration (days),Activity Preference,Spending Score,Cluster,KMeans_Cluster
55,4522.97,12.3,Relaxation,24.5,1,4
20,589.34,4.6,Adventure,8.1,0,1
41,5626.93,11.9,Adventure,35.8,3,3
18,3930.75,5.2,Relaxation,5.3,1,1
36,2042.02,6.1,Spiritual,4.4,4,4
64,1382.0,10.0,Spiritual,18.3,4,4
53,6544.73,13.9,Relaxation,31.2,2,0
24,2747.18,6.9,Cultural,14.0,1,1
61,4146.43,7.9,Cultural,13.5,1,4
27,848.64,1.9,Cultural,11.7,0,1
44,7974.1,8.9,Cultural,33.0,2,0
26,911.24,3.9,Adventure,5.1,0,1
26,5977.62,7.8,Adventure,33.9,3,3
18,964.95,7.7,Adventure,1.0,0,1
29,1372.05,5.4,Cultural,2.1,0,1
39,5359.04,6.0,Adventure,19.8,3,3
23,1692.02,1.9,Adventure,1.0,0,1
43,9895.0,26.0,Cultural,54.9,2,0
22,1319.48,1.2,Cultural,5.8,0,1
53,2443.58,17.1,Spiritual,17.0,4,4
35,2553.56,8.3,Cultural,9.7,1,1
39,4398.59,11.8,Adventure,25.0,3,3
18,514.0,2.0,Adventure,3.1,0,1
49,10046.44,17.0,Cultural,34.6,2,0
22,1078.58,4.5,Cultural,12.8,0,1
22,3792.24,9.8,Cultural,22.8,1,3
19,1518.48,1.9,Adventure,15.0,0,1
25,663.78,1.3,Adventure,1.0,0,1
23,1744.49,6.9,Relaxation,11.2,0,1
39,1602.54,15.2,Spiritual,14.0,4,4
38,3076.64,5.3,Cultural,15.9,1,4
38,5765.82,9.4,Adventure,20.3,3,3
44,1679.17,7.9,Spiritual,11.9,4,4
27,925.67,2.6,Adventure,3.1,0,1
44,4452.87,5.8,Cultural,14.1,1,4
31,996.93,5.4,Adventure,8.2,0,1
27,1012.0,88.0,Adventure,51.0,0,2
30,4620.44,14.4,Adventure,19.9,3,3
33,6868.62,10.3,Relaxation,29.3,2,3
28,1778.85,1.8,Adventure,6.8,3,1
18,4291.51,5.2,Adventure,22.9,3,3
49,1334.18,5.0,Spiritual,4.8,4,4
31,573.38,3.2,Adventure,7.3,0,1
62,8376.93,22.5,Cultural,41.9,2,0
18,5786.09,11.7,Adventure,29.7,2,3
20,8410.0,9.0,Adventure,21.8,2,3
48,2531.45,2.0,Spiritual,7.3,4,4
65,2835.47,19.9,Spiritual,19.7,4,4
35,3715.81,10.9,Adventure,19.3,3,3
43,3023.75,6.8,Spiritual,8.2,4,4
18,3281.67,8.3,Adventure,18.3,3,3
33,4503.87,7.1,Adventure,20.4,3,3
24,1681.01,4.9,Spiritual,11.2,4,4
48,2130.0,1.2,Spiritual,1.0,4,4
20,599.82,3.6,Adventure,1.0,0,1
63,7260.38,21.4,Relaxation,36.8,2,0
34,1898.0,42.0,Relaxation,39.0,0,2
26,5747.32,9.1,Adventure,19.5,3,3
18,744.26,1.0,Cultural,8.0,0,1
33,3326.84,11.2,Adventure,12.6,3,3
41,1248.12,15.9,Spiritual,7.7,4,4
50,7580.85,18.1,Cultural,38.9,2,0
42,1407.55,10.3,Adventure,16.5,3,1
22,2872.21,1.4,Cultural,8.1,1,1
29,2451.17,5.1,Adventure,10.6,3,1
37,3223.87,4.5,Cultural,7.7,1,1
37,4307.19,9.6,Adventure,18.9,3,3
36,4010.05,12.4,Adventure,21.7,3,3
56,8220.1,10.8,Relaxation,33.3,2,0
31,5506.19,12.5,Adventure,24.2,3,3
38,3619.68,5.4,Cultural,10.2,1,4
29,3037.01,2.2,Spiritual,12.8,4,4
66,11018.44,11.0,Relaxation,45.4,2,0
27,6405.34,12.4,Adventure,28.3,2,3
21,502.58,1.9,Cultural,1.0,0,1
58,11251.0,33.0,Relaxation,53.3,2,0
27,6964.55,9.5,Relaxation,26.5,2,3
25,5160.73,8.2,Adventure,23.7,3,3
63,7990.76,7.9,Cultural,30.9,2,0
47,3525.12,5.3,Cultural,10.5,1,4
29,6104.61,9.8,Adventure,32.8,3,3
50,5774.72,10.2,Relaxation,27.4,2,0
31,6881.35,13.5,Adventure,34.7,2,3
23,7684.37,11.9,Adventure,36.2,2,3
34,4703.39,11.3,Adventure,21.7,3,3
27,549.8,8.9,Adventure,5.8,0,1
74,848.0,14.0,Cultural,9.9,0,4
62,3474.93,6.7,Spiritual,12.1,4,4
25,656.85,1.7,Cultural,9.3,0,1
23,2624.49,10.2,Adventure,14.4,3,1
65,9692.58,19.1,Relaxation,40.5,2,0
18,328.0,2.0,Adventure,1.0,0,1
53,8914.41,20.0,Relaxation,32.7,2,0
23,737.18,1.9,Cultural,3.1,0,1
37,3626.38,7.8,Cultural,16.4,1,3
19,3200.94,6.3,Cultural,19.3,1,3
41,6627.33,6.6,Adventure,31.2,3,3
60,2551.06,17.6,Spiritual,18.0,4,4
53,4372.15,6.7,Cultural,15.5,1,4
39,1773.23,2.6,Spiritual,4.9,4,4
53,5898.42,11.3,Cultural,35.8,2,0
26,696.98,4.0,Cultural,6.7,0,1
65,6323.75,14.4,Cultural,28.6,2,0
21,3812.32,7.2,Cultural,21.5,1,3
18,798.37,1.2,Cultural,1.6,0,1
31,4639.36,9.7,Relaxation,18.5,1,4
32,5349.54,7.0,Adventure,12.2,3,3
48,2990.83,16.6,Spiritual,13.5,4,4
33,5872.55,13.0,Relaxation,27.5,2,3
26,5628.47,17.3,Adventure,24.0,3,3
50,2940.47,3.1,Cultural,20.0,1,4
21,8737.0,4.0,Relaxation,43.7,2,0
31,1658.14,1.2,Adventure,1.1,3,1
68,1749.46,14.9,Spiritual,14.8,4,4
62,4830.19,21.6,Relaxation,26.6,1,0
27,3851.34,1.2,Cultural,18.6,1,3
39,3428.32,6.6,Adventure,14.0,3,3
50,8349.9,8.8,Cultural,30.1,2,0
70,8997.33,14.3,Cultural,44.4,2,0
28,4044.06,8.9,Adventure,22.2,3,3
23,2665.2,1.8,Spiritual,15.0,4,4
24,2526.17,11.3,Adventure,17.8,3,3
56,8168.52,11.9,Cultural,36.9,2,0
57,7810.71,14.2,Relaxation,31.2,2,0
68,1408.0,8.0,Spiritual,17.6,4,4
45,4175.07,5.9,Relaxation,10.2,1,4
43,6651.09,12.9,Cultural,34.6,2,0
48,4001.23,7.3,Cultural,19.9,1,4
66,7287.44,10.6,Relaxation,26.1,2,0
19,687.07,5.1,Adventure,6.3,0,1
38,4951.96,10.6,Adventure,20.9,3,3
27,609.66,2.6,Adventure,1.0,0,1
35,8915.57,15.2,Cultural,34.4,2,0
31,3114.15,6.5,Cultural,8.4,1,1
46,12549.0,35.0,Relaxation,62.0,2,0
29,4412.52,6.0,Cultural,10.1,1,3
27,3457.51,6.6,Cultural,18.1,1,3
24,1276.0,6.4,Adventure,6.5,0,1
40,2717.01,7.1,Cultural,12.5,1,4
23,897.44,5.3,Adventure,1.0,0,1
64,4866.74,23.3,Cultural,36.1,1,0
72,2697.83,18.5,Spiritual,30.6,4,4
45,4277.65,5.8,Cultural,6.1,1,4
32,5507.15,9.4,Relaxation,29.0,2,3
36,5309.84,9.1,Adventure,26.8,3,3
34,4024.71,8.0,Relaxation,15.5,1,4
34,5442.86,12.8,Relaxation,22.0,2,4
40,5570.33,8.5,Relaxation,28.3,2,4
32,2866.16,11.1,Adventure,20.2,3,3
28,5664.35,5.7,Relaxation,18.8,2,4
18,1178.67,1.8,Cultural,5.9,0,1
54,3734.83,5.3,Cultural,21.9,1,4
56,8457.81,17.1,Cultural,27.8,2,0
26,1273.2,2.0,Adventure,6.5,0,1
39,1926.14,4.6,Relaxation,8.1,0,4
35,6558.0,12.3,Adventure,35.5,2,3
36,5971.83,12.2,Relaxation,33.1,2,0
68,3936.63,5.5,Relaxation,23.9,1,4
48,4083.15,5.9,Cultural,15.3,1,4
46,8584.01,12.5,Relaxation,27.9,2,0
60,6917.15,19.4,Cultural,33.3,2,0
38,3078.77,7.9,Cultural,12.8,1,4
26,2356.29,2.6,Cultural,5.1,1,1
63,2839.67,18.3,Spiritual,27.9,4,4
70,6223.23,7.4,Relaxation,24.6,2,0
18,1256.28,1.4,Adventure,8.8,0,1
48,7916.27,5.7,Relaxation,32.2,2,0
57,3132.27,9.4,Cultural,7.2,1,4
23,1707.31,17.1,Spiritual,5.9,4,4
23,947.17,5.3,Cultural,12.0,0,1
44,4586.44,6.7,Adventure,17.8,3,3
53,2366.29,16.4,Spiritual,13.6,4,4
75,6434.8,13.5,Relaxation,38.0,2,0
35,5412.27,8.6,Adventure,29.8,3,3
74,7685.14,7.4,Cultural,25.2,2,0
60,3246.27,7.6,Spiritual,17.9,4,4
46,9884.28,19.4,Cultural,41.0,2,0
74,1339.0,13.0,Cultural,19.9,0,4
18,1339.05,1.2,Adventure,9.3,0,1
37,3339.49,3.5,Relaxation,19.2,1,4
22,2487.31,5.0,Spiritual,10.7,4,4
23,2177.79,11.5,Spiritual,21.1,4,4
19,5186.3,16.9,Adventure,32.8,2,3
30,2954.9,5.4,Cultural,14.1,1,1
24,1836.07,4.6,Adventure,18.2,0,1
37,4632.33,10.2,Adventure,19.8,3,3
19,5950.09,7.5,Adventure,27.3,2,3
52,11109.0,43.0,Cultural,63.8,2,0
69,9275.32,7.4,Relaxation,28.6,2,0
34,2431.31,8.9,Relaxation,13.5,1,4
45,13443.0,40.0,Relaxation,70.3,2,0
25,1577.39,5.0,Spiritual,1.0,4,4
50,1745.02,16.2,Cultural,8.0,0,4
35,4416.82,6.7,Cultural,16.7,1,3
19,832.26,11.7,Adventure,20.5,0,1
26,3400.78,4.0,Cultural,11.8,1,1
26,5204.58,11.4,Adventure,27.1,3,3
50,2882.61,6.8,Cultural,10.5,1,4
40,5166.13,8.3,Cultural,23.3,2,3
49,2432.31,9.3,Cultural,11.1,1,4
18,1223.25,2.1,Cultural,1.0,0,1
18,1316.73,1.8,Spiritual,1.3,0,1
49,3650.78,8.2,Cultural,21.2,1,4
23,1367.39,5.3,Adventure,11.9,0,1
23,5543.65,13.8,Adventure,28.6,2,3
41,3333.07,6.6,Relaxation,20.1,1,4
48,3466.97,4.8,Relaxation,22.1,1,4
59,3698.66,4.7,Relaxation,14.8,1,4
40,3076.43,5.0,Cultural,15.2,1,4
18,4039.95,7.2,Spiritual,25.3,4,4
35,5192.82,5.5,Relaxation,22.3,2,4
30,756.23,1.9,Adventure,5.2,0,1
29,1395.29,2.6,Adventure,10.9,0,1
18,1981.27,12.9,Spiritual,8.3,4,4
20,993.75,1.0,Cultural,8.7,0,1
62,10296.07,22.0,Relaxation,52.6,2,0
74,1130.0,9.0,Cultural,8.7,0,4
63,7191.24,15.3,Cultural,27.5,2,0
53,8428.62,15.9,Relaxation,33.3,2,0
30,655.24,8.2,Adventure,3.7,0,1
20,689.25,1.0,Cultural,12.2,0,1
28,1550.04,1.1,Cultural,1.8,0,1
28,7011.1,12.2,Adventure,27.6,2,3
27,2650.93,2.0,Adventure,13.5,3,1
30,659.96,6.3,Adventure,1.0,0,1
22,713.93,9.5,Adventure,1.0,0,1
55,6734.9,16.7,Relaxation,40.7,2,0
30,1970.43,4.0,Adventure,12.8,3,1
64,6632.68,19.7,Relaxation,36.8,2,0
26,645.49,2.0,Cultural,5.5,0,1
23,1213.96,4.4,Adventure,7.3,0,1
59,7448.15,22.2,Relaxation,33.0,2,0
47,5363.55,13.1,Adventure,24.8,2,3
52,8950.43,22.4,Relaxation,44.4,2,0
18,3811.98,5.5,Adventure,17.0,3,3
30,2330.74,9.8,Adventure,19.4,3,3
73,1485.0,9.0,Cultural,5.9,0,4
43,4274.26,7.6,Cultural,27.5,1,3
58,2216.63,17.6,Spiritual,16.0,4,4
63,1276.0,13.0,Spiritual,9.9,4,4
75,9574.79,18.5,Relaxation,47.9,2,0
25,2259.75,8.7,Spiritual,7.5,4,4
38,4317.21,5.7,Relaxation,16.1,1,4
26,4535.01,8.2,Adventure,23.3,3,3
73,1326.0,12.0,Spiritual,10.4,4,4
43,1054.19,12.3,Spiritual,16.7,4,4
47,8336.11,10.1,Cultural,30.8,2,0
44,3839.11,9.0,Cultural,12.5,1,4
41,5021.4,12.7,Relaxation,27.6,2,4
55,5415.49,7.1,Cultural,19.2,2,4
51,7812.74,14.6,Cultural,41.0,2,0
54,3716.48,18.1,Spiritual,21.3,4,4
55,10461.12,21.4,Cultural,50.7,2,0
31,4364.01,7.7,Relaxation,19.9,1,4
40,1665.0,79.0,Cultural,47.4,0,2
27,6811.09,9.9,Adventure,24.5,3,3
47,3585.65,4.0,Relaxation,16.5,1,4
25,995.26,3.9,Adventure,2.5,0,1
55,2707.58,1.0,Spiritual,12.6,4,4
31,2156.48,3.4,Adventure,4.1,3,1
22,732.07,2.9,Cultural,1.0,0,1
47,3845.77,7.8,Cultural,18.2,1,4
35,5638.43,7.4,Adventure,26.1,3,3
32,4882.4,11.6,Adventure,25.8,3,3
29,1371.41,11.0,Adventure,13.0,0,1
42,3022.87,7.0,Relaxation,1.9,1,4
56,2727.37,5.9,Cultural,11.3,1,4
53,2515.04,1.0,Spiritual,11.4,4,4
21,2909.28,2.9,Spiritual,7.9,4,4
39,3527.22,5.6,Relaxation,7.5,1,4
42,10871.0,35.0,Relaxation,48.4,2,0
28,3106.2,5.5,Spiritual,5.1,4,4
33,6806.24,8.5,Relaxation,37.1,2,0
33,1838.02,1.6,Spiritual,7.7,4,4
74,8539.22,14.8,Relaxation,35.2,2,0
18,2595.79,1.2,Adventure,5.8,3,1
64,4830.99,9.5,Cultural,24.1,1,4
26,1734.71,1.9,Adventure,4.1,3,1
37,4768.87,12.4,Adventure,24.9,3,3
54,3749.19,4.1,Cultural,8.9,1,4
26,4432.77,10.5,Adventure,24.9,3,3
24,1699.02,1.7,Cultural,9.5,0,1
26,1999.0,3.5,Adventure,4.2,3,1
30,1033.47,1.0,Cultural,13.3,0,1
20,2476.69,1.8,Adventure,2.6,3,1
54,9682.24,10.3,Relaxation,34.8,2,0
40,4614.55,5.1,Cultural,21.1,1,3
41,2102.48,7.2,Cultural,12.8,1,4
22,5705.77,3.8,Adventure,26.3,2,3
36,5606.47,11.4,Relaxation,29.5,2,3
52,5335.2,11.9,Cultural,24.5,2,3
32,2845.84,10.1,Adventure,13.3,3,3
47,6054.91,16.5,Relaxation,39.6,2,0
58,7852.7,14.9,Relaxation,26.3,2,0
57,9210.38,20.3,Relaxation,39.2,2,0
42,3147.79,4.0,Relaxation,19.1,1,4
39,4100.7,9.7,Relaxation,13.2,1,4
31,2270.96,1.7,Spiritual,3.9,4,4
38,6925.92,12.2,Adventure,33.5,2,3
51,4428.84,16.5,Cultural,16.9,1,4
31,664.17,2.4,Adventure,1.0,0,1
22,5249.42,10.5,Adventure,18.2,2,3
41,5683.85,6.6,Adventure,24.0,3,3
44,4559.94,14.5,Adventure,33.4,3,3
52,4023.54,8.9,Cultural,16.8,1,4
26,612.21,5.3,Cultural,1.3,0,1
30,5028.74,14.1,Adventure,22.2,3,3
25,3289.73,1.0,Cultural,1.0,1,1
32,1856.96,2.2,Spiritual,8.7,4,4
50,1840.29,8.7,Cultural,16.2,0,4
27,6368.94,7.2,Adventure,22.4,3,3
25,2494.16,1.2,Cultural,4.1,1,1
53,3953.42,8.0,Cultural,18.0,1,4
49,9852.78,24.9,Relaxation,49.2,2,0
25,1385.69,3.6,Adventure,10.4,0,1
58,2466.83,21.2,Spiritual,17.9,4,4
26,1819.57,1.2,Adventure,1.0,3,1
48,3674.93,8.9,Cultural,17.4,1,4
33,4987.33,9.7,Relaxation,17.1,1,4
42,4072.84,8.3,Adventure,24.1,3,3
21,4160.91,6.4,Adventure,17.5,3,3
40,3191.69,10.4,Adventure,15.4,3,3
18,3758.51,1.3,Spiritual,15.1,4,4
50,7639.4,10.0,Cultural,25.9,2,0
43,5262.28,13.8,Relaxation,23.6,2,4
33,5129.03,9.1,Adventure,25.5,3,3
34,5589.53,5.7,Adventure,26.4,3,3
56,6966.1,9.0,Relaxation,27.8,2,0
33,5689.26,8.2,Adventure,17.0,3,3
27,2326.65,4.6,Adventure,6.7,3,1
33,1479.0,50.0,Adventure,35.1,0,2
36,3927.49,6.3,Relaxation,15.3,1,4
27,3834.57,10.2,Adventure,17.0,3,3
30,2855.9,2.1,Spiritual,6.4,4,4
34,2334.6,5.8,Spiritual,11.3,4,4
24,1719.98,8.5,Spiritual,4.5,4,4
37,3297.06,7.4,Relaxation,19.6,1,4
41,3865.35,9.9,Cultural,26.3,1,3
68,5363.75,14.1,Relaxation,27.1,2,0
43,3809.11,7.3,Relaxation,18.1,1,4
45,4549.35,8.9,Cultural,11.7,1,4
36,3357.92,5.9,Relaxation,17.7,1,4
36,3691.7,7.2,Relaxation,18.9,1,4
39,5102.06,10.3,Adventure,16.9,3,3
43,2389.71,9.2,Cultural,22.5,1,4
35,6720.66,13.4,Adventure,27.5,2,3
18,4344.6,10.8,Adventure,19.1,3,3
61,8263.94,20.1,Relaxation,42.4,2,0
55,3293.9,5.5,Cultural,12.6,1,4
23,4423.8,16.1,Adventure,20.7,3,3
28,4724.04,4.9,Adventure,10.5,3,3
20,1374.99,1.4,Cultural,1.0,0,1
18,1412.12,2.6,Cultural,1.0,0,1
44,2198.4,5.0,Cultural,8.5,1,4
26,2685.34,1.0,Spiritual,4.8,4,4
37,3996.39,10.5,Relaxation,20.4,1,4
25,903.57,15.2,Adventure,17.1,0,1
50,3451.97,8.1,Cultural,11.9,1,4
27,983.8,4.6,Adventure,9.2,0,1
29,851.64,2.1,Cultural,1.0,0,1
44,3050.53,5.2,Cultural,11.6,1,4
34,3645.12,8.2,Adventure,14.9,3,3
52,4215.93,6.5,Cultural,20.5,1,4
39,2602.6,7.2,Cultural,11.9,1,4
31,1036.87,1.0,Cultural,5.6,0,1
40,3513.82,10.6,Spiritual,14.3,4,4
57,4367.36,6.2,Cultural,11.7,1,4
23,2196.88,10.4,Adventure,12.5,3,1
56,6847.38,15.6,Relaxation,35.4,2,0
51,3003.39,4.9,Spiritual,15.4,4,4
53,3732.76,5.9,Cultural,8.8,1,4
39,3566.27,7.0,Cultural,22.7,1,3
53,7760.92,22.1,Relaxation,45.2,2,0
25,3172.16,6.2,Cultural,11.7,1,1
22,2256.77,4.2,Cultural,10.6,1,1
20,547.67,4.0,Adventure,5.0,0,1
54,3299.99,5.2,Spiritual,16.8,4,4
39,2203.0,60.0,Cultural,30.7,1,2
31,2577.21,1.2,Cultural,4.4,1,1
43,2514.28,1.8,Spiritual,15.4,4,4
32,4765.13,11.0,Adventure,17.2,3,3
38,6030.05,9.5,Adventure,20.5,3,3
21,1187.39,4.3,Cultural,2.6,0,1
49,3699.53,6.0,Relaxation,26.0,1,4
47,4476.97,9.5,Adventure,16.0,3,3
44,2886.51,7.5,Cultural,13.4,1,4
24,11771.0,4.0,Adventure,44.7,2,3
19,514.72,2.8,Adventure,1.0,0,1
46,8858.58,6.3,Relaxation,24.9,2,0
20,1975.26,9.5,Cultural,13.2,0,1
48,3088.88,6.5,Cultural,26.3,1,4
61,3468.08,8.0,Cultural,5.8,1,4
22,2709.54,3.3,Cultural,14.1,1,1
46,2202.15,5.4,Spiritual,19.5,4,4
43,5374.92,3.4,Relaxation,23.8,2,4
51,6397.99,19.0,Relaxation,27.8,2,0
22,1121.15,2.2,Adventure,3.5,0,1
22,892.63,4.4,Spiritual,1.8,0,4
55,7725.2,14.3,Cultural,40.0,2,0
31,4792.85,3.9,Adventure,18.0,3,3
36,4884.02,10.1,Adventure,25.4,3,3
60,8128.58,15.8,Cultural,41.5,2,0
24,950.12,1.3,Adventure,8.0,0,1
57,4916.61,9.5,Relaxation,19.0,1,4
23,2176.74,7.6,Spiritual,12.3,4,4
42,3954.77,4.4,Spiritual,15.0,4,4
23,1354.07,1.8,Cultural,2.0,0,1
21,738.87,1.5,Adventure,4.4,0,1
24,4830.62,10.3,Relaxation,20.8,1,3
25,514.43,2.1,Cultural,4.1,0,1
54,5738.7,24.0,Relaxation,29.5,2,0
46,10128.44,18.7,Cultural,39.2,2,0
53,2913.62,8.9,Cultural,4.7,1,4
20,1431.51,2.5,Cultural,1.0,0,1
45,7817.82,17.0,Relaxation,42.4,2,0
27,3282.66,12.4,Adventure,18.5,3,3
30,4930.56,17.2,Relaxation,35.3,1,0
55,4021.84,12.0,Cultural,22.3,1,4
22,5517.54,8.7,Adventure,20.8,2,3
24,2606.15,2.0,Spiritual,9.7,4,4
26,8062.0,6.0,Relaxation,28.5,2,3
60,3634.41,9.6,Relaxation,13.2,1,4
31,4000.23,10.4,Adventure,22.9,3,3
39,4444.1,5.3,Cultural,17.4,1,3
62,2416.14,19.5,Spiritual,25.2,4,4
18,3000.23,8.4,Spiritual,14.3,4,4
41,3763.9,6.2,Adventure,15.6,3,3
70,7941.12,18.6,Cultural,35.6,2,0
18,4965.81,10.6,Relaxation,26.3,1,3
36,3281.02,9.3,Relaxation,3.6,1,4
58,2244.72,14.8,Spiritual,13.3,4,4
37,3054.3,7.1,Cultural,12.8,1,4
20,1223.86,2.5,Adventure,8.7,0,1
29,1739.0,44.0,Cultural,23.8,0,2
30,1095.83,16.8,Adventure,20.5,0,3
45,2532.86,1.0,Spiritual,7.6,4,4
50,2223.28,7.3,Cultural,15.6,1,4
31,1193.97,1.4,Cultural,10.3,0,1
21,2910.52,1.8,Adventure,13.0,3,1
28,3106.63,3.5,Spiritual,11.5,4,4
44,4532.61,6.3,Cultural,18.2,1,3
31,6012.74,9.3,Adventure,27.2,3,3
32,2163.0,57.0,Adventure,45.0,3,2
47,3696.87,9.8,Relaxation,13.0,1,4
19,2196.74,7.0,Adventure,19.1,3,1
28,3678.53,1.1,Adventure,17.5,3,3
43,2578.26,18.3,Spiritual,12.6,4,4
18,3859.82,10.3,Relaxation,27.9,1,3
50,1261.98,5.7,Spiritual,12.5,4,4
29,1741.1,10.6,Spiritual,13.0,4,4
44,5462.07,9.6,Adventure,29.7,3,3
35,5417.71,11.5,Adventure,28.9,3,3
32,6221.04,6.8,Adventure,22.9,3,3
26,2119.47,3.2,Adventure,10.8,3,1
21,4824.99,12.3,Adventure,16.2,3,3
54,2930.83,7.8,Cultural,13.5,1,4
47,7091.36,18.6,Relaxation,32.1,2,0
58,4265.04,6.8,Cultural,12.4,1,4
31,4520.89,9.1,Adventure,16.5,3,3
45,3868.67,8.2,Adventure,10.5,3,3
37,3901.35,7.5,Relaxation,17.5,1,4
26,692.14,1.9,Adventure,8.4,0,1
48,3837.42,7.2,Cultural,17.1,1,4
31,3685.96,6.2,Spiritual,13.3,4,4
22,905.46,1.4,Adventure,12.9,0,1
39,3761.48,8.1,Relaxation,22.1,1,4
23,699.56,1.7,Adventure,2.8,0,1
47,4148.27,6.0,Spiritual,14.6,4,4
22,9495.0,5.0,Adventure,33.6,2,3
49,3047.54,7.0,Cultural,17.8,1,4
32,5794.77,12.9,Adventure,28.0,3,3
49,8434.42,17.3,Relaxation,36.3,2,0
35,7342.31,12.8,Relaxation,30.5,2,0
32,3745.88,2.1,Relaxation,11.1,1,4
31,1240.04,1.9,Cultural,1.0,0,1
56,7041.55,12.6,Cultural,30.6,2,0
64,7621.94,17.6,Relaxation,29.5,2,0
20,867.02,1.2,Adventure,9.7,0,1
41,4556.33,5.4,Cultural,14.2,1,3
23,567.0,1.0,Adventure,4.8,0,1
29,2689.69,9.5,Adventure,16.6,3,3
51,6846.15,13.4,Cultural,23.7,2,0
24,1860.58,2.1,Adventure,6.3,0,1
29,3707.64,1.0,Spiritual,15.5,4,4
24,2814.75,5.5,Adventure,11.1,3,1
18,1063.94,1.2,Adventure,1.0,0,1
24,4977.99,9.3,Adventure,25.1,3,3
56,6199.67,7.6,Relaxation,27.4,2,0
27,2951.16,5.7,Relaxation,8.8,1,4
27,735.14,4.3,Adventure,1.0,0,1
59,6306.52,10.3,Relaxation,21.9,2,0
31,1645.44,3.4,Adventure,1.5,3,1
39,4882.89,7.5,Adventure,20.8,3,3
28,4031.34,11.5,Adventure,14.8,3,3
54,5718.67,19.9,Cultural,25.3,2,0
28,2104.07,5.5,Spiritual,9.8,4,4
25,4272.81,7.0,Adventure,18.2,3,3
26,554.37,13.3,Cultural,10.7,0,1
43,6389.02,10.3,Adventure,28.4,2,3
43,5367.98,18.3,Relaxation,23.9,2,4
21,1379.36,2.4,Adventure,3.3,0,1
47,4863.28,5.3,Cultural,17.9,1,3
33,7259.89,13.3,Cultural,28.8,2,3
26,2256.91,1.9,Spiritual,14.7,4,4
46,5672.91,10.9,Adventure,11.2,2,3
23,703.34,2.6,Adventure,11.8,0,1
60,2448.15,18.1,Spiritual,25.7,4,4
26,1730.0,5.6,Spiritual,8.8,4,4
50,1234.14,7.5,Relaxation,5.3,0,4
51,2871.59,4.1,Spiritual,12.5,4,4
27,2301.64,4.7,Adventure,8.4,3,1
22,3406.99,6.0,Adventure,7.2,3,1
58,9717.18,12.6,Cultural,43.2,2,0
49,8200.88,14.4,Relaxation,45.2,2,0
26,2406.61,12.1,Adventure,15.4,3,1
45,14724.0,34.0,Cultural,69.5,2,0
27,4236.49,13.1,Adventure,21.3,3,3
26,3504.33,10.7,Relaxation,20.8,1,4
18,1720.09,13.6,Spiritual,16.5,4,4
26,1919.23,10.0,Relaxation,15.2,0,4
53,3924.78,5.9,Cultural,16.0,1,4
38,5784.04,8.1,Relaxation,19.9,2,4
29,2605.8,3.6,Adventure,22.0,3,3
71,984.0,5.0,Spiritual,6.2,4,4
53,6864.15,12.1,Cultural,30.3,2,0
49,7584.77,9.7,Relaxation,39.0,2,0
34,3422.3,8.9,Adventure,15.8,3,3
26,561.07,1.3,Adventure,9.1,0,1
68,9773.12,8.7,Relaxation,35.1,2,0
30,6587.51,6.0,Adventure,26.2,3,3
21,2120.83,10.9,Adventure,16.8,3,1
20,873.05,2.8,Cultural,1.0,0,1
27,7799.62,10.8,Adventure,33.9,2,3
51,3287.52,3.7,Relaxation,12.2,1,4
30,590.42,12.9,Adventure,5.6,0,1
25,5351.61,14.8,Adventure,22.3,3,3
39,3854.16,15.3,Relaxation,18.0,1,4
32,2195.0,88.0,Relaxation,64.1,1,2
29,703.51,1.1,Cultural,6.1,0,1
29,698.96,2.7,Adventure,1.0,0,1
35,6839.62,11.9,Adventure,22.9,2,3
49,3983.03,9.2,Relaxation,17.3,1,4
60,1911.15,21.8,Spiritual,19.6,4,4
32,4876.68,7.4,Adventure,18.6,3,3
71,7035.74,17.1,Cultural,31.9,2,0
41,4276.96,12.6,Spiritual,27.3,4,4
47,2194.39,11.3,Cultural,14.7,1,4
30,1720.02,1.1,Adventure,5.0,3,1
47,6920.97,4.0,Cultural,21.2,2,3
34,4815.32,8.5,Adventure,12.1,3,3
45,5794.77,8.4,Adventure,27.8,3,3
18,5726.65,8.6,Adventure,19.8,2,3
31,6373.92,14.0,Relaxation,30.4,2,0
26,2704.63,1.7,Spiritual,13.8,4,4
27,995.14,5.2,Adventure,2.2,0,1
21,5178.51,5.9,Adventure,23.7,2,3
37,7421.33,7.0,Adventure,26.2,3,3
57,8892.02,20.4,Relaxation,42.1,2,0
18,4049.6,12.1,Adventure,25.7,3,3
55,4048.47,4.0,Relaxation,18.8,1,4
56,5915.83,20.4,Relaxation,33.9,2,0
38,5313.04,10.2,Relaxation,26.2,2,4
50,2980.73,14.9,Spiritual,16.5,4,4
64,2676.15,11.2,Relaxation,25.9,1,4
25,580.33,1.0,Cultural,13.1,0,1
25,4512.62,6.5,Adventure,23.3,3,3
28,1341.87,2.0,Adventure,8.5,0,1
32,2768.34,1.9,Spiritual,16.6,4,4
29,1102.21,3.5,Adventure,11.5,0,1
60,9995.98,13.0,Relaxation,41.9,2,0
34,3115.43,8.0,Adventure,1.0,3,1
25,2790.14,5.1,Cultural,11.4,1,1
23,1282.31,1.8,Adventure,5.1,0,1
57,9925.57,14.4,Cultural,44.0,2,0
42,4242.6,6.2,Cultural,16.1,1,3
